Orthogroup	Species	GO_term1	GO_term2	GO_term3	gene_ID	Panther_annotation	KEGG_number
OG0002604	riftia	.	.	.	RPACG00000019022.1	NO HIT
OG0002604	riftia	.	.	.	RPACG00000019023.1	NO HIT
OG0002604	riftia	.	.	.	RPACG00000019024.1	NO HIT
OG0002604	riftia	.	.	.	RPACG00000019025.1	HISTONE-LYSINE N-METHYLTRANSFERASE	
OG0002604	riftia	.	.	.	RPACG00000019026.1	NO HIT
OG0002604	riftia	.	.	.	RPACG00000019027.1	NO HIT
OG0002604	riftia	.	.	.	RPACG00000019028.1	NO HIT
OG0002604	riftia	.	.	.	RPACG00000019029.1	NO HIT
OG0002604	riftia	.	.	.	RPACG00000019030.1	NO HIT
OG0002604	riftia	.	.	.	RPACG00000019031.1	NO HIT
OG0002604	riftia	.	.	.	RPACG00000019032.1	NO HIT
OG0002604	riftia	.	.	.	RPACG00000019033.1	NO HIT
OG0004955	riftia	.	.	.	RPACG00000015277.1	PHARYNX AND INTESTINE IN EXCESS PROTEIN 1	
OG0004955	riftia	.	.	.	RPACG00000015278.1	NO HIT
OG0004955	riftia	.	.	.	RPACG00000015279.1	NO HIT
OG0004955	riftia	.	.	.	RPACG00000015280.1	NO HIT
OG0004955	riftia	.	.	.	RPACG00000015281.1	NO HIT
OG0004955	riftia	.	.	.	RPACG00000015282.1	PHARYNX AND INTESTINE IN EXCESS PROTEIN 1	
OG0004955	riftia	.	.	.	RPACG00000015283.1	NO HIT
OG0004955	riftia	.	.	.	RPACG00000015284.1	BNAA05G33800D PROTEIN	
OG0004955	riftia	.	.	.	RPACG00000015285.1	ZINC FINGER PROTEIN 182	
OG0004955	riftia	.	.	.	RPACG00000015286.1	NO HIT
OG0004955	riftia	.	.	.	RPACG00000015287.1	PHARYNX AND INTESTINE IN EXCESS PROTEIN 1	
OG0004955	riftia	.	.	.	RPACG00000015288.1	NO HIT
OG0004955	riftia	.	.	.	RPACG00000015289.1	NO HIT
OG0004955	riftia	.	.	.	RPACG00000015290.1	NO HIT
OG0004955	riftia	.	.	.	RPACG00000015291.1	OS01G0666000 PROTEIN	
OG0004955	riftia	.	.	.	RPACG00000015292.1	NO HIT
OG0004955	riftia	.	.	.	RPACG00000015293.1	NO HIT
OG0004955	riftia	.	.	.	RPACG00000015294.1	NO HIT
OG0004955	riftia	.	.	.	RPACG00000015295.1	PHARYNX AND INTESTINE IN EXCESS PROTEIN 1	
OG0004955	riftia	.	.	.	RPACG00000015296.1	NO HIT
OG0004955	riftia	.	.	.	RPACG00000015297.1	NO HIT
OG0004955	riftia	.	.	.	RPACG00000015298.1	NO HIT
OG0004955	riftia	.	.	.	RPACG00000015299.1	NO HIT
OG0004955	riftia	.	.	.	RPACG00000015300.1	NO HIT
OG0004955	riftia	.	.	.	RPACG00000015301.1	NO HIT
OG0004955	riftia	.	.	.	RPACG00000015302.1	NO HIT
OG0004955	riftia	.	.	.	RPACG00000015303.1	PHARYNX AND INTESTINE IN EXCESS PROTEIN 1	
OG0004955	riftia	.	.	.	RPACG00000015304.1	NO HIT
OG0004955	riftia	.	.	.	RPACG00000015305.1	NO HIT
OG0004955	riftia	.	.	.	RPACG00000015306.1	NO HIT
OG0004955	riftia	.	.	.	RPACG00000015307.1	PROTEIN FAM9B	
OG0004955	riftia	.	.	.	RPACG00000015308.1	NO HIT
OG0004955	riftia	.	.	.	RPACG00000015309.1	NO HIT
OG0005500	riftia	GO:0032044^cellular_component^DSIF complex`GO:0005634^cellular_component^nucleus`GO:0003729^molecular_function^mRNA binding`GO:0003711^molecular_function^transcription elongation regulator activity`GO:0006397^biological_process^mRNA processing`GO:0060195^biological_process^negative regulation of antisense RNA transcription`GO:0032968^biological_process^positive regulation of transcription elongation from RNA polymerase II promoter`GO:0006357^biological_process^regulation of transcription by RNA polymerase II`GO:0006368^biological_process^transcription elongation from RNA polymerase II promoter	GO:0032044^cellular_component^DSIF complex`GO:0005634^cellular_component^nucleus`GO:0003729^molecular_function^mRNA binding`GO:0003711^molecular_function^transcription elongation regulator activity`GO:0006397^biological_process^mRNA processing`GO:0060195^biological_process^negative regulation of antisense RNA transcription`GO:0032968^biological_process^positive regulation of transcription elongation from RNA polymerase II promoter`GO:0006357^biological_process^regulation of transcription by RNA polymerase II`GO:0006368^biological_process^transcription elongation from RNA polymerase II promoter	.	RPACG00000013474.1	SUBFAMILY NOT NAMED	
OG0005500	riftia	GO:0032044^cellular_component^DSIF complex`GO:0005634^cellular_component^nucleus`GO:0003729^molecular_function^mRNA binding`GO:0003711^molecular_function^transcription elongation regulator activity`GO:0006397^biological_process^mRNA processing`GO:0060195^biological_process^negative regulation of antisense RNA transcription`GO:0032968^biological_process^positive regulation of transcription elongation from RNA polymerase II promoter`GO:0006357^biological_process^regulation of transcription by RNA polymerase II`GO:0006368^biological_process^transcription elongation from RNA polymerase II promoter	GO:0032044^cellular_component^DSIF complex`GO:0005634^cellular_component^nucleus`GO:0003729^molecular_function^mRNA binding`GO:0003711^molecular_function^transcription elongation regulator activity`GO:0006397^biological_process^mRNA processing`GO:0060195^biological_process^negative regulation of antisense RNA transcription`GO:0032968^biological_process^positive regulation of transcription elongation from RNA polymerase II promoter`GO:0006357^biological_process^regulation of transcription by RNA polymerase II`GO:0006368^biological_process^transcription elongation from RNA polymerase II promoter	.	RPACG00000013475.1	SUBFAMILY NOT NAMED	
OG0005500	riftia	GO:0032044^cellular_component^DSIF complex`GO:0005634^cellular_component^nucleus`GO:0003729^molecular_function^mRNA binding`GO:0003711^molecular_function^transcription elongation regulator activity`GO:0006397^biological_process^mRNA processing`GO:0060195^biological_process^negative regulation of antisense RNA transcription`GO:0032968^biological_process^positive regulation of transcription elongation from RNA polymerase II promoter`GO:0006357^biological_process^regulation of transcription by RNA polymerase II`GO:0006368^biological_process^transcription elongation from RNA polymerase II promoter	GO:0032044^cellular_component^DSIF complex`GO:0005634^cellular_component^nucleus`GO:0003729^molecular_function^mRNA binding`GO:0003711^molecular_function^transcription elongation regulator activity`GO:0006397^biological_process^mRNA processing`GO:0060195^biological_process^negative regulation of antisense RNA transcription`GO:0032968^biological_process^positive regulation of transcription elongation from RNA polymerase II promoter`GO:0006357^biological_process^regulation of transcription by RNA polymerase II`GO:0006368^biological_process^transcription elongation from RNA polymerase II promoter	.	RPACG00000013476.1	SUBFAMILY NOT NAMED	
OG0005500	riftia	GO:0005576^cellular_component^extracellular region`GO:0044164^cellular_component^host cell cytosol`GO:0020002^cellular_component^host cell plasma membrane`GO:0016020^cellular_component^membrane`GO:0016881^molecular_function^acid-amino acid ligase activity`GO:0005524^molecular_function^ATP binding`GO:0005509^molecular_function^calcium ion binding`GO:0004197^molecular_function^cysteine-type endopeptidase activity`GO:0008234^molecular_function^cysteine-type peptidase activity`GO:0000822^molecular_function^inositol hexakisphosphate binding`GO:0016874^molecular_function^ligase activity`GO:0008289^molecular_function^lipid binding`GO:0000287^molecular_function^magnesium ion binding`GO:0090729^molecular_function^toxin activity`GO:0030042^biological_process^actin filament depolymerization`GO:0090527^biological_process^actin filament reorganization`GO:0019836^biological_process^hemolysis by symbiont of host erythrocytes`GO:0018262^biological_process^isopeptide cross-linking`GO:0018153^biological_process^isopeptide cross-linking via N6-(L-isoglutamyl)-L-lysine`GO:0031640^biological_process^killing of cells of other organism`GO:0009405^biological_process^pathogenesis`GO:0016540^biological_process^protein autoprocessing	GO:0005576^cellular_component^extracellular region`GO:0044164^cellular_component^host cell cytosol`GO:0020002^cellular_component^host cell plasma membrane`GO:0016020^cellular_component^membrane`GO:0016881^molecular_function^acid-amino acid ligase activity`GO:0005524^molecular_function^ATP binding`GO:0005509^molecular_function^calcium ion binding`GO:0004197^molecular_function^cysteine-type endopeptidase activity`GO:0008234^molecular_function^cysteine-type peptidase activity`GO:0000822^molecular_function^inositol hexakisphosphate binding`GO:0016874^molecular_function^ligase activity`GO:0008289^molecular_function^lipid binding`GO:0000287^molecular_function^magnesium ion binding`GO:0090729^molecular_function^toxin activity`GO:0030042^biological_process^actin filament depolymerization`GO:0090527^biological_process^actin filament reorganization`GO:0019836^biological_process^hemolysis by symbiont of host erythrocytes`GO:0018262^biological_process^isopeptide cross-linking`GO:0018153^biological_process^isopeptide cross-linking via N6-(L-isoglutamyl)-L-lysine`GO:0031640^biological_process^killing of cells of other organism`GO:0009405^biological_process^pathogenesis`GO:0016540^biological_process^protein autoprocessing	.	RPACG00000013478.1	SUBFAMILY NOT NAMED	
OG0005500	riftia	GO:0032044^cellular_component^DSIF complex`GO:0005634^cellular_component^nucleus`GO:0003729^molecular_function^mRNA binding`GO:0003711^molecular_function^transcription elongation regulator activity`GO:0006397^biological_process^mRNA processing`GO:0060195^biological_process^negative regulation of antisense RNA transcription`GO:0032968^biological_process^positive regulation of transcription elongation from RNA polymerase II promoter`GO:0006357^biological_process^regulation of transcription by RNA polymerase II`GO:0006368^biological_process^transcription elongation from RNA polymerase II promoter	GO:0032044^cellular_component^DSIF complex`GO:0005634^cellular_component^nucleus`GO:0003729^molecular_function^mRNA binding`GO:0003711^molecular_function^transcription elongation regulator activity`GO:0006397^biological_process^mRNA processing`GO:0060195^biological_process^negative regulation of antisense RNA transcription`GO:0032968^biological_process^positive regulation of transcription elongation from RNA polymerase II promoter`GO:0006357^biological_process^regulation of transcription by RNA polymerase II`GO:0006368^biological_process^transcription elongation from RNA polymerase II promoter	.	RPACG00000013479.1	SUBFAMILY NOT NAMED	
OG0005500	riftia	GO:0032044^cellular_component^DSIF complex`GO:0005634^cellular_component^nucleus`GO:0003729^molecular_function^mRNA binding`GO:0003711^molecular_function^transcription elongation regulator activity`GO:0006397^biological_process^mRNA processing`GO:0060195^biological_process^negative regulation of antisense RNA transcription`GO:0032968^biological_process^positive regulation of transcription elongation from RNA polymerase II promoter`GO:0006357^biological_process^regulation of transcription by RNA polymerase II`GO:0006368^biological_process^transcription elongation from RNA polymerase II promoter	GO:0032044^cellular_component^DSIF complex`GO:0005634^cellular_component^nucleus`GO:0003729^molecular_function^mRNA binding`GO:0003711^molecular_function^transcription elongation regulator activity`GO:0006397^biological_process^mRNA processing`GO:0060195^biological_process^negative regulation of antisense RNA transcription`GO:0032968^biological_process^positive regulation of transcription elongation from RNA polymerase II promoter`GO:0006357^biological_process^regulation of transcription by RNA polymerase II`GO:0006368^biological_process^transcription elongation from RNA polymerase II promoter	.	RPACG00000013480.1	SUBFAMILY NOT NAMED	
OG0005500	riftia	GO:0032044^cellular_component^DSIF complex`GO:0005634^cellular_component^nucleus`GO:0003729^molecular_function^mRNA binding`GO:0003711^molecular_function^transcription elongation regulator activity`GO:0006397^biological_process^mRNA processing`GO:0060195^biological_process^negative regulation of antisense RNA transcription`GO:0032968^biological_process^positive regulation of transcription elongation from RNA polymerase II promoter`GO:0006357^biological_process^regulation of transcription by RNA polymerase II`GO:0006368^biological_process^transcription elongation from RNA polymerase II promoter	GO:0032044^cellular_component^DSIF complex`GO:0005634^cellular_component^nucleus`GO:0003729^molecular_function^mRNA binding`GO:0003711^molecular_function^transcription elongation regulator activity`GO:0006397^biological_process^mRNA processing`GO:0060195^biological_process^negative regulation of antisense RNA transcription`GO:0032968^biological_process^positive regulation of transcription elongation from RNA polymerase II promoter`GO:0006357^biological_process^regulation of transcription by RNA polymerase II`GO:0006368^biological_process^transcription elongation from RNA polymerase II promoter	.	RPACG00000013481.1	SUBFAMILY NOT NAMED	
OG0005500	riftia	.	.	.	RPACG00000013482.1	SAUR-LIKE AUXIN-RESPONSIVE PROTEIN FAMILY	
OG0005500	riftia	GO:0032044^cellular_component^DSIF complex`GO:0005634^cellular_component^nucleus`GO:0003729^molecular_function^mRNA binding`GO:0003711^molecular_function^transcription elongation regulator activity`GO:0006397^biological_process^mRNA processing`GO:0060195^biological_process^negative regulation of antisense RNA transcription`GO:0032968^biological_process^positive regulation of transcription elongation from RNA polymerase II promoter`GO:0006357^biological_process^regulation of transcription by RNA polymerase II`GO:0006368^biological_process^transcription elongation from RNA polymerase II promoter	GO:0032044^cellular_component^DSIF complex`GO:0005634^cellular_component^nucleus`GO:0003729^molecular_function^mRNA binding`GO:0003711^molecular_function^transcription elongation regulator activity`GO:0006397^biological_process^mRNA processing`GO:0060195^biological_process^negative regulation of antisense RNA transcription`GO:0032968^biological_process^positive regulation of transcription elongation from RNA polymerase II promoter`GO:0006357^biological_process^regulation of transcription by RNA polymerase II`GO:0006368^biological_process^transcription elongation from RNA polymerase II promoter	.	RPACG00000013483.1	FAMILY NOT NAMED	
OG0005500	riftia	.	.	.	RPACG00000013484.1	SUBFAMILY NOT NAMED	
OG0005500	riftia	.	.	.	RPACG00000013485.1	FAMILY NOT NAMED	
OG0005500	riftia	.	.	.	RPACG00000013486.1	SUBFAMILY NOT NAMED	
OG0005500	riftia	GO:0032044^cellular_component^DSIF complex`GO:0005634^cellular_component^nucleus`GO:0003729^molecular_function^mRNA binding`GO:0003711^molecular_function^transcription elongation regulator activity`GO:0006397^biological_process^mRNA processing`GO:0060195^biological_process^negative regulation of antisense RNA transcription`GO:0032968^biological_process^positive regulation of transcription elongation from RNA polymerase II promoter`GO:0006357^biological_process^regulation of transcription by RNA polymerase II`GO:0006368^biological_process^transcription elongation from RNA polymerase II promoter	GO:0032044^cellular_component^DSIF complex`GO:0005634^cellular_component^nucleus`GO:0003729^molecular_function^mRNA binding`GO:0003711^molecular_function^transcription elongation regulator activity`GO:0006397^biological_process^mRNA processing`GO:0060195^biological_process^negative regulation of antisense RNA transcription`GO:0032968^biological_process^positive regulation of transcription elongation from RNA polymerase II promoter`GO:0006357^biological_process^regulation of transcription by RNA polymerase II`GO:0006368^biological_process^transcription elongation from RNA polymerase II promoter	.	RPACG00000013487.1	SUBFAMILY NOT NAMED	
OG0005500	riftia	GO:0032044^cellular_component^DSIF complex`GO:0005634^cellular_component^nucleus`GO:0003729^molecular_function^mRNA binding`GO:0003711^molecular_function^transcription elongation regulator activity`GO:0006397^biological_process^mRNA processing`GO:0060195^biological_process^negative regulation of antisense RNA transcription`GO:0032968^biological_process^positive regulation of transcription elongation from RNA polymerase II promoter`GO:0006357^biological_process^regulation of transcription by RNA polymerase II`GO:0006368^biological_process^transcription elongation from RNA polymerase II promoter	GO:0032044^cellular_component^DSIF complex`GO:0005634^cellular_component^nucleus`GO:0003729^molecular_function^mRNA binding`GO:0003711^molecular_function^transcription elongation regulator activity`GO:0006397^biological_process^mRNA processing`GO:0060195^biological_process^negative regulation of antisense RNA transcription`GO:0032968^biological_process^positive regulation of transcription elongation from RNA polymerase II promoter`GO:0006357^biological_process^regulation of transcription by RNA polymerase II`GO:0006368^biological_process^transcription elongation from RNA polymerase II promoter	.	RPACG00000013488.1	SUBFAMILY NOT NAMED	
OG0005500	riftia	.	.	.	RPACG00000013489.1	SUBFAMILY NOT NAMED	
OG0005500	riftia	.	.	.	RPACG00000013490.1	SUBFAMILY NOT NAMED	
OG0005500	riftia	.	.	.	RPACG00000013491.1	FAMILY NOT NAMED	
OG0005500	riftia	GO:0032044^cellular_component^DSIF complex`GO:0005634^cellular_component^nucleus`GO:0003729^molecular_function^mRNA binding`GO:0003711^molecular_function^transcription elongation regulator activity`GO:0006397^biological_process^mRNA processing`GO:0060195^biological_process^negative regulation of antisense RNA transcription`GO:0032968^biological_process^positive regulation of transcription elongation from RNA polymerase II promoter`GO:0006357^biological_process^regulation of transcription by RNA polymerase II`GO:0006368^biological_process^transcription elongation from RNA polymerase II promoter	GO:0032044^cellular_component^DSIF complex`GO:0005634^cellular_component^nucleus`GO:0003729^molecular_function^mRNA binding`GO:0003711^molecular_function^transcription elongation regulator activity`GO:0006397^biological_process^mRNA processing`GO:0060195^biological_process^negative regulation of antisense RNA transcription`GO:0032968^biological_process^positive regulation of transcription elongation from RNA polymerase II promoter`GO:0006357^biological_process^regulation of transcription by RNA polymerase II`GO:0006368^biological_process^transcription elongation from RNA polymerase II promoter	.	RPACG00000013492.1	SUBFAMILY NOT NAMED	K06210
OG0005500	riftia	GO:0032044^cellular_component^DSIF complex`GO:0005634^cellular_component^nucleus`GO:0003729^molecular_function^mRNA binding`GO:0003711^molecular_function^transcription elongation regulator activity`GO:0006397^biological_process^mRNA processing`GO:0060195^biological_process^negative regulation of antisense RNA transcription`GO:0032968^biological_process^positive regulation of transcription elongation from RNA polymerase II promoter`GO:0006357^biological_process^regulation of transcription by RNA polymerase II`GO:0006368^biological_process^transcription elongation from RNA polymerase II promoter	GO:0032044^cellular_component^DSIF complex`GO:0005634^cellular_component^nucleus`GO:0003729^molecular_function^mRNA binding`GO:0003711^molecular_function^transcription elongation regulator activity`GO:0006397^biological_process^mRNA processing`GO:0060195^biological_process^negative regulation of antisense RNA transcription`GO:0032968^biological_process^positive regulation of transcription elongation from RNA polymerase II promoter`GO:0006357^biological_process^regulation of transcription by RNA polymerase II`GO:0006368^biological_process^transcription elongation from RNA polymerase II promoter	.	RPACG00000013493.1	SUBFAMILY NOT NAMED	K15503
OG0005500	riftia	.	.	.	RPACG00000013494.1	SUBFAMILY NOT NAMED	
OG0005500	riftia	GO:0005737^cellular_component^cytoplasm`GO:0005634^cellular_component^nucleus`GO:0003677^molecular_function^DNA binding`GO:0046872^molecular_function^metal ion binding`GO:0045892^biological_process^negative regulation of transcription DNA-templated	GO:0005737^cellular_component^cytoplasm`GO:0005634^cellular_component^nucleus`GO:0003677^molecular_function^DNA binding`GO:0046872^molecular_function^metal ion binding`GO:0045892^biological_process^negative regulation of transcription DNA-templated	.	RPACG00000013495.1	SUBFAMILY NOT NAMED	
OG0005500	riftia	GO:0032044^cellular_component^DSIF complex`GO:0005634^cellular_component^nucleus`GO:0003729^molecular_function^mRNA binding`GO:0003711^molecular_function^transcription elongation regulator activity`GO:0006397^biological_process^mRNA processing`GO:0060195^biological_process^negative regulation of antisense RNA transcription`GO:0032968^biological_process^positive regulation of transcription elongation from RNA polymerase II promoter`GO:0006357^biological_process^regulation of transcription by RNA polymerase II`GO:0006368^biological_process^transcription elongation from RNA polymerase II promoter	GO:0032044^cellular_component^DSIF complex`GO:0005634^cellular_component^nucleus`GO:0003729^molecular_function^mRNA binding`GO:0003711^molecular_function^transcription elongation regulator activity`GO:0006397^biological_process^mRNA processing`GO:0060195^biological_process^negative regulation of antisense RNA transcription`GO:0032968^biological_process^positive regulation of transcription elongation from RNA polymerase II promoter`GO:0006357^biological_process^regulation of transcription by RNA polymerase II`GO:0006368^biological_process^transcription elongation from RNA polymerase II promoter	.	RPACG00000013496.1	SUBFAMILY NOT NAMED	
OG0005500	riftia	GO:0005576^cellular_component^extracellular region`GO:0044164^cellular_component^host cell cytosol`GO:0020002^cellular_component^host cell plasma membrane`GO:0016020^cellular_component^membrane`GO:0016881^molecular_function^acid-amino acid ligase activity`GO:0005524^molecular_function^ATP binding`GO:0005509^molecular_function^calcium ion binding`GO:0004197^molecular_function^cysteine-type endopeptidase activity`GO:0008234^molecular_function^cysteine-type peptidase activity`GO:0000822^molecular_function^inositol hexakisphosphate binding`GO:0016874^molecular_function^ligase activity`GO:0008289^molecular_function^lipid binding`GO:0000287^molecular_function^magnesium ion binding`GO:0090729^molecular_function^toxin activity`GO:0030042^biological_process^actin filament depolymerization`GO:0090527^biological_process^actin filament reorganization`GO:0019836^biological_process^hemolysis by symbiont of host erythrocytes`GO:0018262^biological_process^isopeptide cross-linking`GO:0018153^biological_process^isopeptide cross-linking via N6-(L-isoglutamyl)-L-lysine`GO:0031640^biological_process^killing of cells of other organism`GO:0009405^biological_process^pathogenesis`GO:0016540^biological_process^protein autoprocessing	GO:0005576^cellular_component^extracellular region`GO:0044164^cellular_component^host cell cytosol`GO:0020002^cellular_component^host cell plasma membrane`GO:0016020^cellular_component^membrane`GO:0016881^molecular_function^acid-amino acid ligase activity`GO:0005524^molecular_function^ATP binding`GO:0005509^molecular_function^calcium ion binding`GO:0004197^molecular_function^cysteine-type endopeptidase activity`GO:0008234^molecular_function^cysteine-type peptidase activity`GO:0000822^molecular_function^inositol hexakisphosphate binding`GO:0016874^molecular_function^ligase activity`GO:0008289^molecular_function^lipid binding`GO:0000287^molecular_function^magnesium ion binding`GO:0090729^molecular_function^toxin activity`GO:0030042^biological_process^actin filament depolymerization`GO:0090527^biological_process^actin filament reorganization`GO:0019836^biological_process^hemolysis by symbiont of host erythrocytes`GO:0018262^biological_process^isopeptide cross-linking`GO:0018153^biological_process^isopeptide cross-linking via N6-(L-isoglutamyl)-L-lysine`GO:0031640^biological_process^killing of cells of other organism`GO:0009405^biological_process^pathogenesis`GO:0016540^biological_process^protein autoprocessing	.	RPACG00000013497.1	SUBFAMILY NOT NAMED	
