OG0000833	oasisia	.	.	.	OALVG00000017851.1	NO HIT
OG0023086	oasisia	GO:0005634^cellular_component^nucleus`GO:0001228^molecular_function^DNA-binding transcription activator activity RNA polymerase II-specific`GO:0046872^molecular_function^metal ion binding`GO:0000978^molecular_function^RNA polymerase II cis-regulatory region sequence-specific DNA binding`GO:0000976^molecular_function^transcription regulatory region sequence-specific DNA binding`GO:0071294^biological_process^cellular response to zinc ion`GO:0045892^biological_process^negative regulation of transcription DNA-templated`GO:0006357^biological_process^regulation of transcription by RNA polymerase II`GO:0042254^biological_process^ribosome biogenesis	GO:0005634^cellular_component^nucleus`GO:0001228^molecular_function^DNA-binding transcription activator activity RNA polymerase II-specific`GO:0046872^molecular_function^metal ion binding`GO:0000978^molecular_function^RNA polymerase II cis-regulatory region sequence-specific DNA binding`GO:0000976^molecular_function^transcription regulatory region sequence-specific DNA binding`GO:0071294^biological_process^cellular response to zinc ion`GO:0045892^biological_process^negative regulation of transcription DNA-templated`GO:0006357^biological_process^regulation of transcription by RNA polymerase II`GO:0042254^biological_process^ribosome biogenesis	GO:0003676^molecular_function^nucleic acid binding	OALVG00000011747.1	ZINC FINGER PROTEIN 491	K09228
OG0023086	oasisia	GO:0000981^molecular_function^DNA-binding transcription factor activity RNA polymerase II-specific`GO:0001227^molecular_function^DNA-binding transcription repressor activity RNA polymerase II-specific`GO:0000977^molecular_function^RNA polymerase II transcription regulatory region sequence-specific DNA binding`GO:0008270^molecular_function^zinc ion binding`GO:0007281^biological_process^germ cell development`GO:0007275^biological_process^multicellular organism development`GO:0000122^biological_process^negative regulation of transcription by RNA polymerase II`GO:0006357^biological_process^regulation of transcription by RNA polymerase II`GO:0007283^biological_process^spermatogenesis	GO:0000981^molecular_function^DNA-binding transcription factor activity RNA polymerase II-specific`GO:0001227^molecular_function^DNA-binding transcription repressor activity RNA polymerase II-specific`GO:0000977^molecular_function^RNA polymerase II transcription regulatory region sequence-specific DNA binding`GO:0008270^molecular_function^zinc ion binding`GO:0007281^biological_process^germ cell development`GO:0007275^biological_process^multicellular organism development`GO:0000122^biological_process^negative regulation of transcription by RNA polymerase II`GO:0006357^biological_process^regulation of transcription by RNA polymerase II`GO:0007283^biological_process^spermatogenesis	GO:0003676^molecular_function^nucleic acid binding	OALVG00000028770.1	PROTEIN CHARLATAN	K09228
OG0023089	oasisia	.	.	.	OALVG00000026908.1	NO HIT
OG0023089	oasisia	.	.	.	OALVG00000031711.1	SUBFAMILY NOT NAMED	
OG0023089	oasisia	.	.	.	OALVG00000035726.1	SUBFAMILY NOT NAMED	
OG0023090	oasisia	.	.	.	OALVG00000029175.1	FAMILY NOT NAMED	
OG0023090	oasisia	.	.	.	OALVG00000029176.1	FAMILY NOT NAMED	
OG0023090	oasisia	.	.	.	OALVG00000029177.1	NO HIT
OG0023091	oasisia	GO:0005634^cellular_component^nucleus`GO:0003677^molecular_function^DNA binding`GO:0000981^molecular_function^DNA-binding transcription factor activity RNA polymerase II-specific`GO:0000978^molecular_function^RNA polymerase II cis-regulatory region sequence-specific DNA binding`GO:0008270^molecular_function^zinc ion binding`GO:0006357^biological_process^regulation of transcription by RNA polymerase II	GO:0005634^cellular_component^nucleus`GO:0003677^molecular_function^DNA binding`GO:0000981^molecular_function^DNA-binding transcription factor activity RNA polymerase II-specific`GO:0000978^molecular_function^RNA polymerase II cis-regulatory region sequence-specific DNA binding`GO:0008270^molecular_function^zinc ion binding`GO:0006357^biological_process^regulation of transcription by RNA polymerase II	GO:0005515^molecular_function^protein binding`GO:0003676^molecular_function^nucleic acid binding	OALVG00000002217.1	NEUROTROPHIN RECEPTOR-INTERACTING FACTOR 1-RELATED	K09228
OG0023092	oasisia	.	.	.	OALVG00000020033.1	SUBFAMILY NOT NAMED	
OG0023092	oasisia	.	.	.	OALVG00000020034.1	PROTEIN CBG12054-RELATED	
OG0023092	oasisia	GO:0005576^cellular_component^extracellular region	GO:0005576^cellular_component^extracellular region	.	OALVG00000020035.1	PROTEIN CBG12054-RELATED	
OG0023093	oasisia	.	.	.	OALVG00000023372.1	NO HIT
OG0023093	oasisia	GO:0016021^cellular_component^integral component of membrane`GO:0005634^cellular_component^nucleus`GO:0005886^cellular_component^plasma membrane`GO:0005509^molecular_function^calcium ion binding`GO:0005112^molecular_function^Notch binding`GO:0038023^molecular_function^signaling receptor activity`GO:0001525^biological_process^angiogenesis`GO:0030154^biological_process^cell differentiation`GO:0060271^biological_process^cilium assembly`GO:0061314^biological_process^Notch signaling involved in heart development`GO:0007219^biological_process^Notch signaling pathway`GO:0050793^biological_process^regulation of developmental process`GO:0006355^biological_process^regulation of transcription DNA-templated	GO:0016021^cellular_component^integral component of membrane`GO:0005634^cellular_component^nucleus`GO:0005886^cellular_component^plasma membrane`GO:0005509^molecular_function^calcium ion binding`GO:0005112^molecular_function^Notch binding`GO:0038023^molecular_function^signaling receptor activity`GO:0001525^biological_process^angiogenesis`GO:0030154^biological_process^cell differentiation`GO:0060271^biological_process^cilium assembly`GO:0061314^biological_process^Notch signaling involved in heart development`GO:0007219^biological_process^Notch signaling pathway`GO:0050793^biological_process^regulation of developmental process`GO:0006355^biological_process^regulation of transcription DNA-templated	GO:0008061^molecular_function^chitin binding`GO:0006030^biological_process^chitin metabolic process`GO:0005576^cellular_component^extracellular region	OALVG00000026162.1	FAMILY NOT NAMED	K16669
OG0023093	oasisia	GO:0005737^cellular_component^cytoplasm`GO:0016020^cellular_component^membrane`GO:0017083^molecular_function^4-galactosyl-N-acetylglucosaminide 3-alpha-L-fucosyltransferase activity`GO:0042806^molecular_function^fucose binding`GO:0042802^molecular_function^identical protein binding`GO:0036065^biological_process^fucosylation`GO:0009103^biological_process^lipopolysaccharide biosynthetic process`GO:0006486^biological_process^protein glycosylation	GO:0005737^cellular_component^cytoplasm`GO:0016020^cellular_component^membrane`GO:0017083^molecular_function^4-galactosyl-N-acetylglucosaminide 3-alpha-L-fucosyltransferase activity`GO:0042806^molecular_function^fucose binding`GO:0042802^molecular_function^identical protein binding`GO:0036065^biological_process^fucosylation`GO:0009103^biological_process^lipopolysaccharide biosynthetic process`GO:0006486^biological_process^protein glycosylation	.	OALVG00000026163.1	VON WILLEBRAND FACTOR D AND EGF DOMAIN-CONTAINING PROTEIN	K16669
OG0023093	oasisia	GO:0009986^cellular_component^cell surface`GO:0005929^cellular_component^cilium`GO:0005829^cellular_component^cytosol`GO:0031012^cellular_component^extracellular matrix`GO:0005576^cellular_component^extracellular region`GO:0005887^cellular_component^integral component of plasma membrane`GO:0005654^cellular_component^nucleoplasm`GO:0005634^cellular_component^nucleus`GO:0005886^cellular_component^plasma membrane`GO:0043235^cellular_component^receptor complex`GO:0005509^molecular_function^calcium ion binding`GO:0019899^molecular_function^enzyme binding`GO:0051059^molecular_function^NF-kappaB binding`GO:0038023^molecular_function^signaling receptor activity`GO:0009887^biological_process^animal organ morphogenesis`GO:0060413^biological_process^atrial septum morphogenesis`GO:0046849^biological_process^bone remodeling`GO:0007050^biological_process^cell cycle arrest`GO:0001709^biological_process^cell fate determination`GO:0007417^biological_process^central nervous system development`GO:1990705^biological_process^cholangiocyte proliferation`GO:0061073^biological_process^ciliary body morphogenesis`GO:0042742^biological_process^defense response to bacterium`GO:0007368^biological_process^determination of left/right symmetry`GO:0030326^biological_process^embryonic limb morphogenesis`GO:0072104^biological_process^glomerular capillary formation`GO:0072015^biological_process^glomerular visceral epithelial cell development`GO:0001947^biological_process^heart looping`GO:0072574^biological_process^hepatocyte proliferation`GO:0006959^biological_process^humoral immune response`GO:0001701^biological_process^in utero embryonic development`GO:0002437^biological_process^inflammatory response to antigenic stimulus`GO:0032633^biological_process^interleukin-4 production`GO:0035622^biological_process^intrahepatic bile duct development`GO:0070986^biological_process^left/right axis specification`GO:0001889^biological_process^liver development`GO:0072576^biological_process^liver morphogenesis`GO:0002315^biological_process^marginal zone B cell differentiation`GO:0002011^biological_process^morphogenesis of an epithelial sheet`GO:0035264^biological_process^multicellular organism growth`GO:0043011^biological_process^myeloid dendritic cell differentiation`GO:0010629^biological_process^negative regulation of gene expression`GO:0045967^biological_process^negative regulation of growth rate`GO:0000122^biological_process^negative regulation of transcription by RNA polymerase II`GO:0007219^biological_process^Notch signaling pathway`GO:0060674^biological_process^placenta blood vessel development`GO:0001890^biological_process^placenta development`GO:0043065^biological_process^positive regulation of apoptotic process`GO:0030513^biological_process^positive regulation of BMP signaling pathway`GO:0008284^biological_process^positive regulation of cell population proliferation`GO:0070374^biological_process^positive regulation of ERK1 and ERK2 cascade`GO:0010838^biological_process^positive regulation of keratinocyte proliferation`GO:0045672^biological_process^positive regulation of osteoclast differentiation`GO:0046579^biological_process^positive regulation of Ras protein signal transduction`GO:0072014^biological_process^proximal tubule development`GO:0003184^biological_process^pulmonary valve morphogenesis`GO:2000249^biological_process^regulation of actin cytoskeleton reorganization`GO:2001204^biological_process^regulation of osteoclast development`GO:0006357^biological_process^regulation of transcription by RNA polymerase II`GO:0001501^biological_process^skeletal system development`GO:0042060^biological_process^wound healing	GO:0009986^cellular_component^cell surface`GO:0005929^cellular_component^cilium`GO:0005829^cellular_component^cytosol`GO:0031012^cellular_component^extracellular matrix`GO:0005576^cellular_component^extracellular region`GO:0005887^cellular_component^integral component of plasma membrane`GO:0005654^cellular_component^nucleoplasm`GO:0005634^cellular_component^nucleus`GO:0005886^cellular_component^plasma membrane`GO:0043235^cellular_component^receptor complex`GO:0005509^molecular_function^calcium ion binding`GO:0019899^molecular_function^enzyme binding`GO:0051059^molecular_function^NF-kappaB binding`GO:0038023^molecular_function^signaling receptor activity`GO:0009887^biological_process^animal organ morphogenesis`GO:0060413^biological_process^atrial septum morphogenesis`GO:0046849^biological_process^bone remodeling`GO:0007050^biological_process^cell cycle arrest`GO:0001709^biological_process^cell fate determination`GO:0007417^biological_process^central nervous system development`GO:1990705^biological_process^cholangiocyte proliferation`GO:0061073^biological_process^ciliary body morphogenesis`GO:0042742^biological_process^defense response to bacterium`GO:0007368^biological_process^determination of left/right symmetry`GO:0030326^biological_process^embryonic limb morphogenesis`GO:0072104^biological_process^glomerular capillary formation`GO:0072015^biological_process^glomerular visceral epithelial cell development`GO:0001947^biological_process^heart looping`GO:0072574^biological_process^hepatocyte proliferation`GO:0006959^biological_process^humoral immune response`GO:0001701^biological_process^in utero embryonic development`GO:0002437^biological_process^inflammatory response to antigenic stimulus`GO:0032633^biological_process^interleukin-4 production`GO:0035622^biological_process^intrahepatic bile duct development`GO:0070986^biological_process^left/right axis specification`GO:0001889^biological_process^liver development`GO:0072576^biological_process^liver morphogenesis`GO:0002315^biological_process^marginal zone B cell differentiation`GO:0002011^biological_process^morphogenesis of an epithelial sheet`GO:0035264^biological_process^multicellular organism growth`GO:0043011^biological_process^myeloid dendritic cell differentiation`GO:0010629^biological_process^negative regulation of gene expression`GO:0045967^biological_process^negative regulation of growth rate`GO:0000122^biological_process^negative regulation of transcription by RNA polymerase II`GO:0007219^biological_process^Notch signaling pathway`GO:0060674^biological_process^placenta blood vessel development`GO:0001890^biological_process^placenta development`GO:0043065^biological_process^positive regulation of apoptotic process`GO:0030513^biological_process^positive regulation of BMP signaling pathway`GO:0008284^biological_process^positive regulation of cell population proliferation`GO:0070374^biological_process^positive regulation of ERK1 and ERK2 cascade`GO:0010838^biological_process^positive regulation of keratinocyte proliferation`GO:0045672^biological_process^positive regulation of osteoclast differentiation`GO:0046579^biological_process^positive regulation of Ras protein signal transduction`GO:0072014^biological_process^proximal tubule development`GO:0003184^biological_process^pulmonary valve morphogenesis`GO:2000249^biological_process^regulation of actin cytoskeleton reorganization`GO:2001204^biological_process^regulation of osteoclast development`GO:0006357^biological_process^regulation of transcription by RNA polymerase II`GO:0001501^biological_process^skeletal system development`GO:0042060^biological_process^wound healing	.	OALVG00000026164.1	VON WILLEBRAND FACTOR D AND EGF DOMAIN-CONTAINING PROTEIN	
