OG0000009							
OG0000009							
OG0002090	capitella			\tCapteT110070		
OG0002090	capitella			\tCapteT113359		
OG0002090	capitella			\tCapteT114524		
OG0002090	capitella			\tCapteT114658		
OG0002090	capitella			\tCapteT121127		
OG0002090	capitella			\tCapteT121158		
OG0002090	capitella			\tCapteT121355		
OG0002090	capitella			\tCapteT123667		
OG0002090	capitella			\tCapteT125086		
OG0002090	capitella			\tCapteT126022		
OG0002090	capitella			\tCapteT130839		
OG0002090	capitella			\tCapteT132718		
OG0002090	capitella			\tCapteT134640		
OG0002090	capitella			\tCapteT141785		
OG0002090	capitella			\tCapteT142311		
OG0002090	capitella			\tCapteT145229		
OG0002090	capitella			\tCapteT145378		
OG0002090	capitella			\tCapteT70035		
OG0002090	capitella			\tCapteT77801		
OG0002090	capitella			\tCapteT78183		
OG0002090	capitella			\tCapteT78187		
OG0002090	capitella			\tCapteT78212		
OG0002090	capitella			\tCapteT78232		
OG0002090	capitella			\tCapteT79955		
OG0002090	capitella			\tCapteT80363		
OG0002090	capitella			\tCapteT80861		
OG0002090	capitella			\tCapteT81556		
OG0002090	capitella			\tCapteT81608		
OG0002090	lamellibrachia	.	.	.	FUN_018050-T1	SUBFAMILY NOT NAMED	
OG0002194							
OG0002194							
OG0002194							
OG0002194	lamellibrachia	GO:0005694^cellular_component^chromosome`GO:0005737^cellular_component^cytoplasm`GO:0005634^cellular_component^nucleus`GO:0043138^molecular_function^3'-5' DNA helicase activity`GO:0005524^molecular_function^ATP binding`GO:0009378^molecular_function^four-way junction helicase activity`GO:0046872^molecular_function^metal ion binding`GO:0003676^molecular_function^nucleic acid binding`GO:0070417^biological_process^cellular response to cold`GO:0042631^biological_process^cellular response to water deprivation`GO:0032508^biological_process^DNA duplex unwinding`GO:0006310^biological_process^DNA recombination`GO:0006281^biological_process^DNA repair`GO:0006268^biological_process^DNA unwinding involved in DNA replication`GO:0000724^biological_process^double-strand break repair via homologous recombination	GO:0005694^cellular_component^chromosome`GO:0005737^cellular_component^cytoplasm`GO:0005634^cellular_component^nucleus`GO:0043138^molecular_function^3'-5' DNA helicase activity`GO:0005524^molecular_function^ATP binding`GO:0009378^molecular_function^four-way junction helicase activity`GO:0046872^molecular_function^metal ion binding`GO:0003676^molecular_function^nucleic acid binding`GO:0070417^biological_process^cellular response to cold`GO:0042631^biological_process^cellular response to water deprivation`GO:0032508^biological_process^DNA duplex unwinding`GO:0006310^biological_process^DNA recombination`GO:0006281^biological_process^DNA repair`GO:0006268^biological_process^DNA unwinding involved in DNA replication`GO:0000724^biological_process^double-strand break repair via homologous recombination	.	FUN_016191-T1	ATP-DEPENDENT DNA HELICASE Q5	K03654
OG0002293							
OG0002293	capitella			\tCapteT168328	K21108	
OG0002293	lamellibrachia	GO:0005923^cellular_component^bicellular tight junction`GO:0005901^cellular_component^caveola`GO:0016021^cellular_component^integral component of membrane`GO:0016328^cellular_component^lateral plasma membrane`GO:0016020^cellular_component^membrane`GO:0005886^cellular_component^plasma membrane`GO:0042383^cellular_component^sarcolemma`GO:0030552^molecular_function^cAMP binding`GO:0005198^molecular_function^structural molecule activity`GO:0070830^biological_process^bicellular tight junction assembly`GO:0045216^biological_process^cell-cell junction organization`GO:0090504^biological_process^epiboly`GO:0090136^biological_process^epithelial cell-cell adhesion`GO:0060429^biological_process^epithelium development`GO:0061436^biological_process^establishment of skin barrier`GO:0042462^biological_process^eye photoreceptor cell development`GO:0060047^biological_process^heart contraction`GO:0007507^biological_process^heart development`GO:0040017^biological_process^positive regulation of locomotion`GO:0001921^biological_process^positive regulation of receptor recycling`GO:0008360^biological_process^regulation of cell shape`GO:0043087^biological_process^regulation of GTPase activity`GO:0042391^biological_process^regulation of membrane potential`GO:0002931^biological_process^response to ischemia`GO:0060041^biological_process^retina development in camera-type eye`GO:0010842^biological_process^retina layer formation`GO:0007519^biological_process^skeletal muscle tissue development`GO:0014866^biological_process^skeletal myofibril assembly`GO:0051146^biological_process^striated muscle cell differentiation`GO:0034446^biological_process^substrate adhesion-dependent cell spreading`GO:0016192^biological_process^vesicle-mediated transport	GO:0005923^cellular_component^bicellular tight junction`GO:0005901^cellular_component^caveola`GO:0016021^cellular_component^integral component of membrane`GO:0016328^cellular_component^lateral plasma membrane`GO:0016020^cellular_component^membrane`GO:0005886^cellular_component^plasma membrane`GO:0042383^cellular_component^sarcolemma`GO:0030552^molecular_function^cAMP binding`GO:0005198^molecular_function^structural molecule activity`GO:0070830^biological_process^bicellular tight junction assembly`GO:0045216^biological_process^cell-cell junction organization`GO:0090504^biological_process^epiboly`GO:0090136^biological_process^epithelial cell-cell adhesion`GO:0060429^biological_process^epithelium development`GO:0061436^biological_process^establishment of skin barrier`GO:0042462^biological_process^eye photoreceptor cell development`GO:0060047^biological_process^heart contraction`GO:0007507^biological_process^heart development`GO:0040017^biological_process^positive regulation of locomotion`GO:0001921^biological_process^positive regulation of receptor recycling`GO:0008360^biological_process^regulation of cell shape`GO:0043087^biological_process^regulation of GTPase activity`GO:0042391^biological_process^regulation of membrane potential`GO:0002931^biological_process^response to ischemia`GO:0060041^biological_process^retina development in camera-type eye`GO:0010842^biological_process^retina layer formation`GO:0007519^biological_process^skeletal muscle tissue development`GO:0014866^biological_process^skeletal myofibril assembly`GO:0051146^biological_process^striated muscle cell differentiation`GO:0034446^biological_process^substrate adhesion-dependent cell spreading`GO:0016192^biological_process^vesicle-mediated transport	GO:0016020^cellular_component^membrane	FUN_037544-T1	POPEYE DOMAIN CONTAINING PROTEIN	K21108
OG0002293	lamellibrachia	GO:0016021^cellular_component^integral component of membrane`GO:0016020^cellular_component^membrane`GO:0042383^cellular_component^sarcolemma`GO:0030552^molecular_function^cAMP binding`GO:0007507^biological_process^heart development`GO:0042391^biological_process^regulation of membrane potential`GO:0007519^biological_process^skeletal muscle tissue development`GO:0051146^biological_process^striated muscle cell differentiation	GO:0016021^cellular_component^integral component of membrane`GO:0016020^cellular_component^membrane`GO:0042383^cellular_component^sarcolemma`GO:0030552^molecular_function^cAMP binding`GO:0007507^biological_process^heart development`GO:0042391^biological_process^regulation of membrane potential`GO:0007519^biological_process^skeletal muscle tissue development`GO:0051146^biological_process^striated muscle cell differentiation	GO:0016020^cellular_component^membrane	FUN_037543-T1	POPEYE DOMAIN-CONTAINING PROTEIN 3-LIKE PROTEIN	K21108
OG0002293	owenia	GO:0005923^cellular_component^bicellular tight junction`GO:0005901^cellular_component^caveola`GO:0005623^cellular_component^obsolete cell`GO:0071944^cellular_component^cell periphery`GO:0005737^cellular_component^cytoplasm`GO:0016021^cellular_component^integral component of membrane`GO:0031227^cellular_component^intrinsic component of endoplasmic reticulum membrane`GO:0016328^cellular_component^lateral plasma membrane`GO:0016020^cellular_component^membrane`GO:0048471^cellular_component^perinuclear region of cytoplasm`GO:0005886^cellular_component^plasma membrane`GO:0042383^cellular_component^sarcolemma`GO:0089717^cellular_component^spanning component of membrane`GO:0044214^cellular_component^spanning component of plasma membrane`GO:0030552^molecular_function^cAMP binding`GO:0005198^molecular_function^structural molecule activity`GO:0090136^biological_process^epithelial cell-cell adhesion`GO:0003201^biological_process^epithelial to mesenchymal transition involved in coronary vasculature morphogenesis`GO:0090132^biological_process^epithelium migration`GO:0007507^biological_process^heart development`GO:0040017^biological_process^positive regulation of locomotion`GO:0001921^biological_process^positive regulation of receptor recycling`GO:0051260^biological_process^protein homooligomerization`GO:0008360^biological_process^regulation of cell shape`GO:0043087^biological_process^regulation of GTPase activity`GO:0042391^biological_process^regulation of membrane potential`GO:0002931^biological_process^response to ischemia`GO:0007519^biological_process^skeletal muscle tissue development`GO:0051146^biological_process^striated muscle cell differentiation`GO:0034446^biological_process^substrate adhesion-dependent cell spreading`GO:0016192^biological_process^vesicle-mediated transport	GO:0005923^cellular_component^bicellular tight junction`GO:0005901^cellular_component^caveola`GO:0005623^cellular_component^obsolete cell`GO:0071944^cellular_component^cell periphery`GO:0005737^cellular_component^cytoplasm`GO:0016021^cellular_component^integral component of membrane`GO:0031227^cellular_component^intrinsic component of endoplasmic reticulum membrane`GO:0016328^cellular_component^lateral plasma membrane`GO:0016020^cellular_component^membrane`GO:0048471^cellular_component^perinuclear region of cytoplasm`GO:0005886^cellular_component^plasma membrane`GO:0042383^cellular_component^sarcolemma`GO:0089717^cellular_component^spanning component of membrane`GO:0044214^cellular_component^spanning component of plasma membrane`GO:0030552^molecular_function^cAMP binding`GO:0005198^molecular_function^structural molecule activity`GO:0090136^biological_process^epithelial cell-cell adhesion`GO:0003201^biological_process^epithelial to mesenchymal transition involved in coronary vasculature morphogenesis`GO:0090132^biological_process^epithelium migration`GO:0007507^biological_process^heart development`GO:0040017^biological_process^positive regulation of locomotion`GO:0001921^biological_process^positive regulation of receptor recycling`GO:0051260^biological_process^protein homooligomerization`GO:0008360^biological_process^regulation of cell shape`GO:0043087^biological_process^regulation of GTPase activity`GO:0042391^biological_process^regulation of membrane potential`GO:0002931^biological_process^response to ischemia`GO:0007519^biological_process^skeletal muscle tissue development`GO:0051146^biological_process^striated muscle cell differentiation`GO:0034446^biological_process^substrate adhesion-dependent cell spreading`GO:0016192^biological_process^vesicle-mediated transport	GO:0016020^cellular_component^membrane	OFUSG00306.1	POPEYE DOMAIN CONTAINING PROTEIN	K21108
OG0002293	owenia	GO:0005923^cellular_component^bicellular tight junction`GO:0005901^cellular_component^caveola`GO:0030054^cellular_component^cell junction`GO:0031253^cellular_component^cell projection membrane`GO:0016021^cellular_component^integral component of membrane`GO:0016328^cellular_component^lateral plasma membrane`GO:0016020^cellular_component^membrane`GO:0005886^cellular_component^plasma membrane`GO:0042383^cellular_component^sarcolemma`GO:0030552^molecular_function^cAMP binding`GO:0005198^molecular_function^structural molecule activity`GO:0060973^biological_process^cell migration involved in heart development`GO:0090136^biological_process^epithelial cell-cell adhesion`GO:0007507^biological_process^heart development`GO:0002244^biological_process^hematopoietic progenitor cell differentiation`GO:0040017^biological_process^positive regulation of locomotion`GO:0001921^biological_process^positive regulation of receptor recycling`GO:0008360^biological_process^regulation of cell shape`GO:2001135^biological_process^regulation of endocytic recycling`GO:0043087^biological_process^regulation of GTPase activity`GO:0002027^biological_process^regulation of heart rate`GO:0042391^biological_process^regulation of membrane potential`GO:0002931^biological_process^response to ischemia`GO:0060931^biological_process^sinoatrial node cell development`GO:0007519^biological_process^skeletal muscle tissue development`GO:0051146^biological_process^striated muscle cell differentiation`GO:0034446^biological_process^substrate adhesion-dependent cell spreading`GO:0048278^biological_process^vesicle docking`GO:0016192^biological_process^vesicle-mediated transport	GO:0005923^cellular_component^bicellular tight junction`GO:0005901^cellular_component^caveola`GO:0030054^cellular_component^cell junction`GO:0031253^cellular_component^cell projection membrane`GO:0016021^cellular_component^integral component of membrane`GO:0016328^cellular_component^lateral plasma membrane`GO:0016020^cellular_component^membrane`GO:0005886^cellular_component^plasma membrane`GO:0042383^cellular_component^sarcolemma`GO:0030552^molecular_function^cAMP binding`GO:0005198^molecular_function^structural molecule activity`GO:0060973^biological_process^cell migration involved in heart development`GO:0090136^biological_process^epithelial cell-cell adhesion`GO:0007507^biological_process^heart development`GO:0002244^biological_process^hematopoietic progenitor cell differentiation`GO:0040017^biological_process^positive regulation of locomotion`GO:0001921^biological_process^positive regulation of receptor recycling`GO:0008360^biological_process^regulation of cell shape`GO:2001135^biological_process^regulation of endocytic recycling`GO:0043087^biological_process^regulation of GTPase activity`GO:0002027^biological_process^regulation of heart rate`GO:0042391^biological_process^regulation of membrane potential`GO:0002931^biological_process^response to ischemia`GO:0060931^biological_process^sinoatrial node cell development`GO:0007519^biological_process^skeletal muscle tissue development`GO:0051146^biological_process^striated muscle cell differentiation`GO:0034446^biological_process^substrate adhesion-dependent cell spreading`GO:0048278^biological_process^vesicle docking`GO:0016192^biological_process^vesicle-mediated transport	GO:0016020^cellular_component^membrane	OFUSG00307.2	POPEYE DOMAIN-CONTAINING PROTEIN 3-LIKE PROTEIN	K21108
